input_name,utmb_index,utmb_match_name,utmb_match_score,utmb_profile_url,itra_score,itra_match_name,itra_match_score,itra_profile_url,betrail_score,betrail_match_name,betrail_match_score,betrail_profile_url,combined_score,notes
PASCAL SIMON,516.0,Pascal SIMON,1.0,https://utmb.world/runner/584751.pascal.simon,,,,,,,,,516.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
ARNAUD SIMARD,512.0,Arnaud SIMARD,1.0,https://utmb.world/runner/41667.arnaud.simard,,,,,,,,,512.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
ALBERT MUÑOZ GARCIA,511.0,Albert MUÑOZ-GARCIA,1.0,https://utmb.world/runner/649615.albert.munozgarcia,,,,,,,,,511.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Fabrice BAPTISTE,510.0,Fabrice BAPTISTE,1.0,https://utmb.world/runner/1645.fabrice.baptiste,,,,,,,,,510.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
John Moffat,509.0,John MOFFAT,1.0,https://utmb.world/runner/7094701.john.moffat,,,,,,,,,509.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Ian Oldham,509.0,Ian OLDHAM,1.0,https://utmb.world/runner/582902.ian.oldham,,,,,,,,,509.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
MATHIEU COLUSSI,509.0,Mathieu COLUSSI,1.0,https://utmb.world/runner/1176815.mathieu.colussi,,,,,,,,,509.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
agustin brian,508.0,Agustin BRIAN,1.0,https://utmb.world/runner/410229.agustin.brian,,,,,,,,,508.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Eric DE LA ROCHE DE BRANSAT,508.0,Eric DE LA ROCHE DE BRANSAT,1.0,https://utmb.world/runner/1175329.eric.delarochedebransat,,,,,,,,,508.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Antonio Testa,507.0,Antonio TESTA,1.0,https://utmb.world/runner/542225.antonio.testa,,,,,,,,,507.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
GUSTAVO SANGIORGI,506.0,Gustavo SANGIORGI,1.0,https://utmb.world/runner/21280.gustavo.sangiorgi,,,,,,,,,506.0,"ITRA unavailable: Could not obtain ITRA CSRF token.; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
GIORGIO MACCHIAVELLO,506.0,Giorgio MACCHIAVELLO,1.0,https://utmb.world/runner/59475.giorgio.macchiavello,,,,,,,,,506.0,"ITRA unavailable: Could not obtain ITRA CSRF token.; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Benoît Bouillard,506.0,Benoit BOUILLARD,1.0,https://utmb.world/runner/2028777.benoit.bouillard,,,,,,,,,506.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Samuel Krähenbühl,505.0,Samuel KRAHENBUHL,1.0,https://utmb.world/runner/1615259.samuel.krahenbuhl,,,,,,,,,505.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Christophe Heyns,503.0,Christophe HEYNS,1.0,https://utmb.world/runner/428170.christophe.heyns,,,,,,,,,503.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
YUANPEI GAI,503.0,Yuanpei GAI,1.0,https://utmb.world/runner/689576.yuanpei.gai,,,,,,,,,503.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
PHILIPPE PROUST,502.0,Philippe PROUST,1.0,https://utmb.world/runner/33411.philippe.proust,,,,,,,,,502.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Lisa Rising,502.0,Lisa RISING,1.0,https://utmb.world/runner/751227.lisa.rising,,,,,,,,,502.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Montha Sunthornwit,498.0,Montha SUNTHORNWIT,1.0,https://utmb.world/runner/1265391.montha.sunthornwit,,,,,,,,,498.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Alfio Rinaldo,495.0,Alfio RINALDO,1.0,https://utmb.world/runner/21229.alfio.rinaldo,,,,,,,,,495.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Nicolas Miniggio,495.0,Nicolas MINIGGIO,1.0,https://utmb.world/runner/6131.nicolas.miniggio,,,,,,,,,495.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Luisa Silvestri,493.0,Luisa SILVESTRI,1.0,https://utmb.world/runner/4280553.luisa.silvestri,,,,,,,,,493.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
MAGDALENA PASCHKE,492.0,Magdalena PASCHKE,1.0,https://utmb.world/runner/2105923.magdalena.paschke,,,,,,,,,492.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Dario Bagnod,490.0,Dario BAGNOD,1.0,https://utmb.world/runner/5412340.dario.bagnod,,,,,,,,,490.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
PHILIPPE PEREZ,488.0,Philippe PEREZ,1.0,https://utmb.world/runner/24305.philippe.perez,,,,,,,,,488.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
MAIRE FLORENT,486.0,Florent MAIRE,0.6769230769230768,https://utmb.world/runner/10551.florent.maire,,,,,,,,,486.0,"ITRA unavailable: Could not obtain ITRA CSRF token.; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
JURI MARALDO,479.0,Juri MARALDO,1.0,https://utmb.world/runner/59169.juri.maraldo,,,,,,,,,479.0,"ITRA unavailable: Could not obtain ITRA CSRF token.; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
JASON POOLE,479.0,Jason POOLE,1.0,https://utmb.world/runner/19014.jason.poole,,,,,,,,,479.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Fabien Barret,477.0,Fabien BARRET,1.0,https://utmb.world/runner/28351.fabien.barret,,,,,,,,,477.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
PIERRE SELVA,475.0,Pierre SELVA,1.0,https://utmb.world/runner/78856.pierre.selva,,,,,,,,,475.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
KENTARO TAKEDA,475.0,Kentaro TAKEDA,1.0,https://utmb.world/runner/158620.kentaro.takeda,,,,,,,,,475.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
John Anderson,473.0,John ANDERSON,1.0,https://utmb.world/runner/2191893.john.anderson,,,,,,,,,473.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
MARCO SCIAMANNA,467.0,Marco SCIAMANNA,1.0,https://utmb.world/runner/425724.marco.sciamanna,,,,,,,,,467.0,"ITRA unavailable: Could not obtain ITRA CSRF token.; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
davide gentile,465.0,Davide GENTILE,1.0,https://utmb.world/runner/494821.davide.gentile,,,,,,,,,465.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Christophe Moser,465.0,Christophe MOSER,1.0,https://utmb.world/runner/64774.christophe.moser,,,,,,,,,465.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
HAOYUE CHEN,465.0,Haoyue CHEN,1.0,https://utmb.world/runner/2423839.haoyue.chen,,,,,,,,,465.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
edouard castellain,464.0,Edouard CASTELLAIN,1.0,https://utmb.world/runner/834762.edouard.castellain,,,,,,,,,464.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
GIOVANNI GIUSEPPE BRACOTTO,463.0,Giovanni Giuseppe BRACOTTO,1.0,https://utmb.world/runner/354733.giovannigiuseppe.bracotto,,,,,,,,,463.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
