input_name,utmb_index,utmb_match_name,utmb_match_score,utmb_profile_url,itra_score,itra_match_name,itra_match_score,itra_profile_url,betrail_score,betrail_match_name,betrail_match_score,betrail_profile_url,combined_score,notes
FABRIZIO PUNTEL,790.0,Fabrizio PUNTEL,1.0,https://utmb.world/runner/109092.fabrizio.puntel,724.0,Fabrizio PUNTEL,1.0,https://itra.run/RunnerSpace/PUNTEL.Fabrizio/109092,,,,,763.6,
MAXIME HOURDEBAIGTS,759.0,Maxime HOURDEBAIGTS,1.0,https://utmb.world/runner/1334217.maxime.hourdebaigts,,,,,82.0,HOURDEBAIGTS MAXIME,1.0,https://www.betrail.run/runner/hourdebaigts.maxime/overview,759.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
MASSIMILIANO CALCINONI,724.0,Massimiliano CALCINONI,1.0,https://utmb.world/runner/972671.massimiliano.calcinoni,804.0,Massimiliano CALCINONI,1.0,https://itra.run/RunnerSpace/CALCINONI.Massimiliano/972671,75.05,CALCINONI MASSIMILIANO,1.0,https://www.betrail.run/runner/calcinoni.massimiliano/overview,756.0,
TULLIO CORAZZA,749.0,Tullio CORAZZA,1.0,https://utmb.world/runner/1477989.tullio.corazza,764.0,Tullio CORAZZA,1.0,https://itra.run/RunnerSpace/CORAZZA.Tullio/1477989,72.61,CORAZZA TULLIO,0.95,https://www.betrail.run/runner/corazza.tullio/overview,755.0,
ION COBAN,753.0,Ion COBAN,1.0,https://utmb.world/runner/4833268.ion.coban,,,,,71.05,COBAN ION,1.0,https://www.betrail.run/runner/coban.ion/overview,753.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403
JULIEN DEJEMEPPE,752.0,Julien DEJEMEPPE,1.0,https://utmb.world/runner/4486694.julien.dejemeppe,746.0,Julien DEJEMEPPE,1.0,https://itra.run/RunnerSpace/DEJEMEPPE.Julien/4405244,70.94,DEJEMEPPE JULIEN,0.95,https://www.betrail.run/runner/dejemeppe.julien/overview,749.6,
RONNY BØRSHEIM,749.0,Ronny BØRSHEIM,1.0,https://utmb.world/runner/5135818.ronny.borsheim,,,,,,,,,749.0,ITRA not found
MAREK BERGAUER,727.0,Marek BERGAUER,1.0,https://utmb.world/runner/3684977.marek.bergauer,755.0,Marek BERGAUER,1.0,https://itra.run/RunnerSpace/BERGAUER.Marek/3684977,69.36,BERGAUER MAREK,0.95,https://www.betrail.run/runner/bergauer.marek/overview,738.2,
MARCO NUTI,738.0,Marco NUTI,1.0,https://utmb.world/runner/1923489.marco.nuti,,,,,75.12,NUTI MARCO,1.0,https://www.betrail.run/runner/nuti.marco/overview,738.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
ALESSIO DE ROSSI,710.0,Alessio DE ROSSI,1.0,https://utmb.world/runner/1891757.alessio.derossi,760.0,Alessio DE ROSSI,1.0,https://itra.run/RunnerSpace/DE ROSSI.Alessio/7127455,,,,,730.0,
KAZUKI MATSUMURA,723.0,Kazuki MATSUMURA,1.0,https://utmb.world/runner/4544444.kazuki.matsumura,740.0,Kazuki MATSUMURA,1.0,https://itra.run/RunnerSpace/MATSUMURA.Kazuki/4491172,,,,,729.8,
TOMI MIKKOLA,719.0,Tomi Kristian Aleksi MIKKOLA,0.72,https://utmb.world/runner/648925.tomikristianaleksi.mikkola,732.0,Tomi MIKKOLA,1.0,https://itra.run/RunnerSpace/MIKKOLA.Tomi/648925,71.49,MIKKOLA TOMI,1.0,https://www.betrail.run/runner/mikkola.tomi/overview,724.2,
VLADIMÍR HNOJČÍK,713.0,Vladimír HNOJČÍK,1.0,https://utmb.world/runner/4558008.vladimir.hnojcik,736.0,Vladimír HNOJČÍK,1.0,https://itra.run/RunnerSpace/HNOJČÍK.Vladimír/4506698,70.42,VLADIMíR HNOJČÍK,1.0,https://www.betrail.run/runner/vladimir.hnojcik/overview,722.2,
ANDREA SALOMON,688.0,Andrea SALOMON,1.0,https://utmb.world/runner/5806721.andrea.salomon,732.0,Andrea SALOMON,1.0,https://itra.run/RunnerSpace/SALOMON.Andrea/5382689,,,,,705.6,
ANTOINE JACQUES,693.0,Antoine JACQUES,1.0,https://utmb.world/runner/586343.antoine.jacques,719.0,Antoine JACQUES,1.0,https://itra.run/RunnerSpace/JACQUES.Antoine/586343,,,,,703.4000000000001,
ALESSANDRO FERRARI,698.0,Alessandro FERRARI,1.0,https://utmb.world/runner/7473988.alessandro.ferrari,,,,,,,,,698.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
NATALIE TAYLOR,698.0,Natalie TAYLOR,1.0,https://utmb.world/runner/210823.natalie.taylor,691.0,Natalie TAYLOR,1.0,https://itra.run/RunnerSpace/TAYLOR.Natalie/210823,70.25,TAYLOR NATALIE,1.0,https://www.betrail.run/runner/taylor.natalie.2/overview,695.2,
GREGOR HAIN,693.0,Gregor HAIN,1.0,https://utmb.world/runner/70849.gregor.hain,,,,,,,,,693.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
RONAN BELLEC,689.0,Ronan BELLEC,1.0,https://utmb.world/runner/552775.ronan.bellec,695.0,Ronan BELLEC,1.0,https://itra.run/RunnerSpace/BELLEC.Ronan/552775,,,,,691.4,
JORI DAMOND,690.0,Jori DAMOND,1.0,https://utmb.world/runner/5071557.jori.damond,688.0,Jori DAMOND,1.0,https://itra.run/RunnerSpace/DAMOND.Jori/5233128,,,,,689.2,
DAVID RYSAVY,714.0,David RYŠAVÝ,1.0,https://utmb.world/runner/3933849.david.rysavy,652.0,David RYSAVY,1.0,https://itra.run/RunnerSpace/RYSAVY.David/3933849,66.75,RYSAVY DAVID,1.0,https://www.betrail.run/runner/rysavy.david/overview,689.2,
PAOLO ALESSANDRINI,679.0,Paolo ALESSANDRINI,1.0,https://utmb.world/runner/749466.paolo.alessandrini,704.0,Paolo ALESSANDRINI,1.0,https://itra.run/RunnerSpace/ALESSANDRINI.Paolo/749466,,,,,689.0,
PAVEL TVRDÍK,689.0,Pavel TVRDÍK,1.0,https://utmb.world/runner/3235415.pavel.tvrdik,,,,,,,,,689.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
RUBEN BOZZETTA,668.0,Ruben BOZZETTA,1.0,https://utmb.world/runner/6030722.ruben.bozzetta,709.0,Ruben BOZZETTA,1.0,https://itra.run/RunnerSpace/BOZZETTA.Ruben/5400541,,,,,684.4000000000001,
ROBIN HAINAUT,689.0,Robin HAINAUT,1.0,https://utmb.world/runner/3482671.robin.hainaut,675.0,Robin HAINAUT,1.0,https://itra.run/RunnerSpace/HAINAUT.Robin/3482671,,,,,683.4,
ZBIGNIEW PODOLAK,682.0,Zbigniew PODOLAK,1.0,https://utmb.world/runner/407410.zbigniew.podolak,,,,,66.47,PODOLAK ZBIGNIEW,1.0,https://www.betrail.run/runner/podolak.zbigniew/overview,682.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
PAVOL PORUBCAN,680.0,Pavol PORUBCAN,1.0,https://utmb.world/runner/806189.pavol.porubcan,,,,,,,,,680.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
NATHAN CARRERE,665.0,Nathan CARRERE,1.0,https://utmb.world/runner/4989384.nathan.carrere,698.0,Nathan CARRERE,1.0,https://itra.run/RunnerSpace/CARRERE.Nathan/4939513,,,,,678.2,
STEFANO DAL ZOTTO,677.0,Stefano DAL ZOTTO,1.0,https://utmb.world/runner/8406238.stefano.dalzotto,,,,,,,,,677.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403
FABRIZIO MALACHIN,,,,,675.0,Fabrizio MALACHIN,1.0,https://itra.run/RunnerSpace/MALACHIN.Fabrizio/1328329,,,,,675.0,UTMB not found
DAVID RYAN,795.0,David RYAN,1.0,https://utmb.world/runner/4295801.david.ryan,490.0,David RYAN,1.0,https://itra.run/RunnerSpace/RYAN.David/4850248,77.79,RYAN DAVID,1.0,https://www.betrail.run/runner/ryan.david/overview,673.0,
GIOVANNI MARCHIONNA,671.0,Giovanni MARCHIONNA,1.0,https://utmb.world/runner/1871349.giovanni.marchionna,,,,,,,,,671.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
MIROSLAV NEMSAK,670.0,Miroslav NEMSAK,1.0,https://utmb.world/runner/5062177.miroslav.nemsak,,,,,,,,,670.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
MILOSLAV CHOBOT,659.0,Miloslav CHOBOT,1.0,https://utmb.world/runner/4294261.miloslav.chobot,684.0,Miloslav CHOBOT,1.0,https://itra.run/RunnerSpace/CHOBOT.Miloslav/4331172,,,,,669.0,
THOMAS MARTIN,669.0,Thomas MARTIN,1.0,https://utmb.world/runner/534527.thomas.martin,,,,,,,,,669.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
FREDDY DUCRET,668.0,Freddy DUCRET,1.0,https://utmb.world/runner/1056505.freddy.ducret,,,,,,,,,668.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
DANIELE FANT,649.0,Daniele FANT,1.0,https://utmb.world/runner/296061.daniele.fant,684.0,Daniele FANT,1.0,https://itra.run/RunnerSpace/FANT.Daniele/296061,66.65,FANT DANIELE,1.0,https://www.betrail.run/runner/fant.daniele/overview,663.0,ITRA stale score repo fallback used
SAM VAN NECK,663.0,Sam VAN NECK,1.0,https://utmb.world/runner/6303630.sam.vanneck,,,,,,,,,663.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
THIBAULT MENARD,659.0,Thibault MENARD,1.0,https://utmb.world/runner/4187710.thibault.menard,,,,,,,,,659.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
MARK WALRAVEN,656.0,Mark WALRAVEN,1.0,https://utmb.world/runner/3461159.mark.walraven,,,,,,,,,656.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
KLODIAN JAHO,655.0,Klodian JAHO,1.0,https://utmb.world/runner/4910576.klodian.jaho,,,,,,,,,655.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
ENRICO DE MARCO,647.0,Enrico DE MARCO,1.0,https://utmb.world/runner/2114629.enrico.demarco,664.0,Enrico DE MARCO,1.0,https://itra.run/RunnerSpace/DE MARCO.Enrico/2114629,,,,,653.8,ITRA stale score repo fallback used
FLAVIEN ALFERO,639.0,Flavien ALFERO,1.0,https://utmb.world/runner/2171067.flavien.alfero,675.0,Flavien ALFERO,1.0,https://itra.run/RunnerSpace/ALFERO.Flavien/2171067,,,,,653.4,
JULIE PUTHOSTE,644.0,Julie PUTHOSTE,1.0,https://utmb.world/runner/425099.julie.puthoste,666.0,Julie PUTHOSTE,1.0,https://itra.run/RunnerSpace/PUTHOSTE.Julie/425099,,,,,652.8,
FEDERICO GAMBINI,652.0,Federico GAMBINI,1.0,https://utmb.world/runner/4003772.federico.gambini,,,,,,,,,652.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
ANDREA PITTAU,651.0,Andrea PITTAU,1.0,https://utmb.world/runner/2636059.andrea.pittau,,,,,,,,,651.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
SLAVOMÍR SLEZÁK,649.0,Slavomír SLEZAK,1.0,https://utmb.world/runner/5074021.slavomir.slezak,,,,,,,,,649.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
ANDREAS STEINER,645.0,Andreas STEINER,1.0,https://utmb.world/runner/7250814.andreas.steiner,,,,,,,,,645.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
CHRISTIAN CACEFFO,625.0,Christian CACEFFO,1.0,https://utmb.world/runner/4412988.christian.caceffo,665.0,Christian CACEFFO,1.0,https://itra.run/RunnerSpace/CACEFFO.Christian/4406318,,,,,641.0,
ARISTIDE POLLA,641.0,Aristide Thomas POLLA,0.8599999999999999,https://utmb.world/runner/4465698.aristidethomas.polla,,,,,,,,,641.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
ADAM ARMATA,643.0,Adam ARMATA,1.0,https://utmb.world/runner/1524547.adam.armata,634.0,Adam ARMATA,1.0,https://itra.run/RunnerSpace/ARMATA.Adam/1524547,,,,,639.4000000000001,
ANDREA FOLCHI,637.0,Andrea FOLCHI,1.0,https://utmb.world/runner/4293508.andrea.folchi,638.0,Andrea FOLCHI,1.0,https://itra.run/RunnerSpace/FOLCHI.Andrea/4286421,,,,,637.4,ITRA stale score repo fallback used
GIAN FRANCO CABRIOLU,637.0,Gian Franco CABRIOLU,1.0,https://utmb.world/runner/2623271.gianfranco.cabriolu,,,,,,,,,637.0,ITRA not found
PIERRE JOURDAIN,636.0,Pierre JOURDAIN,1.0,https://utmb.world/runner/144368.pierre.jourdain,,,,,,,,,636.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
GIANLUCA FANTIN,632.0,Gianluca FANTIN,1.0,https://utmb.world/runner/4187709.gianluca.fantin,,,,,,,,,632.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
JIAN YAO,632.0,Jian YAO,1.0,https://utmb.world/runner/795517.jian.yao,,,,,,,,,632.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
DANIELE MANTOVANI,630.0,Daniele MANTOVANI,1.0,https://utmb.world/runner/1435519.daniele.mantovani,,,,,,,,,630.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
ALBERTO MARIANI,630.0,Alberto MARIANI,1.0,https://utmb.world/runner/2036225.alberto.mariani,,,,,,,,,630.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
GIORGIA NICHETTI,612.0,Giorgia NICHETTI,1.0,https://utmb.world/runner/1913191.giorgia.nichetti,655.0,Giorgia NICHETTI,1.0,https://itra.run/RunnerSpace/NICHETTI.Giorgia/1913191,,,,,629.2,
JONATHAN BLANDIN,630.0,Jonathan BLANDIN,1.0,https://utmb.world/runner/505738.jonathan.blandin,628.0,Jonathan BLANDIN,1.0,https://itra.run/RunnerSpace/BLANDIN.Jonathan/505738,,,,,629.2,
ENNIO MARABESE,629.0,Ennio MARABESE,1.0,https://utmb.world/runner/588334.ennio.marabese,,,,,,,,,629.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
FABIO CATTELAN,611.0,Fabio CATTELAN,1.0,https://utmb.world/runner/323135.fabio.cattelan,649.0,Fabio CATTELAN,1.0,https://itra.run/RunnerSpace/CATTELAN.Fabio/323135,,,,,626.2,
TOMASZ SADOWSKI,625.0,Tomasz SADOWSKI,1.0,https://utmb.world/runner/677439.tomasz.sadowski,,,,,,,,,625.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
RÉMY COTU,624.0,Remy COTU,1.0,https://utmb.world/runner/1531139.remy.cotu,,,,,,,,,624.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403; /api/runner/find HTTP 403; /api/runner/findByName HTTP 403
SIMONE PIVA,623.0,Simone PIVA,1.0,https://utmb.world/runner/4108025.simone.piva,,,,,,,,,623.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
GONZALO ALEJANDRINO,596.0,Gonzalo Jr ALEJANDRINO,0.948780487804878,https://utmb.world/runner/3235371.gonzalojr.alejandrino,662.0,Gonzalo Jr. ALEJANDRINO,0.948780487804878,https://itra.run/RunnerSpace/ALEJANDRINO.Gonzalo Jr./4172505,,,,,622.4,
DARIIA BODNAR,616.0,Dariia BODNAR,1.0,https://utmb.world/runner/1337161.dariia.bodnar,631.0,Dariia BODNAR,1.0,https://itra.run/RunnerSpace/BODNAR.Dariia/1337161,,,,,622.0,
DAMIANO DE BIASIO,618.0,Damiano DE BIASIO,1.0,https://utmb.world/runner/5813958.damiano.debiasio,,,,,,,,,618.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
KRISTIAN FLYVHOLM,618.0,Kristian FLYVHOLM,1.0,https://utmb.world/runner/4068080.kristian.flyvholm,,,,,,,,,618.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
JULIEN JADOUL,692.0,Julien JADOUL,1.0,https://utmb.world/runner/5226379.julien.jadoul,507.0,Julien JADOUL,1.0,https://itra.run/RunnerSpace/JADOUL.Julien/4127266,,,,,618.0,
ALBERTO PENNISI,,,,,618.0,Alberto PENNISI,1.0,https://itra.run/RunnerSpace/PENNISI.Alberto/1244273,,,,,618.0,UTMB not found
EDOARDO CISTERNI,616.0,Edoardo CISTERNI,1.0,https://utmb.world/runner/6220556.edoardo.cisterni,,,,,,,,,616.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403
GIOVANNI REDOLFI,613.0,Giovanni REDOLFI,1.0,https://utmb.world/runner/2141243.giovanni.redolfi,,,,,,,,,613.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
FEDERICO MELANDRI,610.0,Federico MELANDRI,1.0,https://utmb.world/runner/4293514.federico.melandri,,,,,,,,,610.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
MANUEL RODRIGUEZ,609.0,Juan Manuel RODRIGUEZ,0.9054054054054055,https://utmb.world/runner/6867054.juanmanuel.rodriguez,,,,,,,,,609.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
VERONICA TOMASI,594.0,Veronica TOMASI,1.0,https://utmb.world/runner/4909470.veronica.tomasi,628.0,Veronica TOMASI,1.0,https://itra.run/RunnerSpace/TOMASI.Veronica/4690256,,,,,607.6,
ELIA BIRAL,587.0,Elia BIRAL,1.0,https://utmb.world/runner/639563.elia.biral,637.0,Elia BIRAL,1.0,https://itra.run/RunnerSpace/BIRAL.Elia/639563,,,,,607.0,
KIM HERMANS,607.0,Kim HERMANS,1.0,https://utmb.world/runner/6297894.kim.hermans,,,,,,,,,607.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
MATHIEU BORHO,598.0,Mathieu BORHO,1.0,https://utmb.world/runner/1143825.mathieu.borho,620.0,Mathieu BORHO,1.0,https://itra.run/RunnerSpace/BORHO.Mathieu/1143825,,,,,606.8,
TOMMASO DE BERTI,606.0,Tommaso DE BERTI,1.0,https://utmb.world/runner/205980.tommaso.deberti,,,,,,,,,606.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
ALEXANDRE NIEMTCHINOW,605.0,Alexandre NIEMTCHINOW,1.0,https://utmb.world/runner/8563896.alexandre.niemtchinow,,,,,,,,,605.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
GABRIELE ANDREATTA,594.0,Gabriele ANDREATTA,1.0,https://utmb.world/runner/4417880.gabriele.andreatta,618.0,Gabriele ANDREATTA,1.0,https://itra.run/RunnerSpace/ANDREATTA.Gabriele/4440980,,,,,603.6,
GIACOMO ATZENI,583.0,Giacomo ATZENI,1.0,https://utmb.world/runner/4140961.giacomo.atzeni,634.0,Giacomo ATZENI,1.0,https://itra.run/RunnerSpace/ATZENI.Giacomo/4140961,,,,,603.4000000000001,
FRÉDÉRIC TEYSSANDIER,602.0,Frederic TEYSSANDIER,1.0,https://utmb.world/runner/30018.frederic.teyssandier,,,,,,,,,602.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
JOAN CARRILLO ALARCON,606.0,Joan CARRILLO-ALARCON,1.0,https://utmb.world/runner/273885.joan.carrilloalarcon,594.0,Joan CARRILLO ALARCON,1.0,https://itra.run/RunnerSpace/CARRILLO ALARCON.Joan/273885,,,,,601.2,
BERNARD JOSEPH,601.0,Bernard JOSEPH,1.0,https://utmb.world/runner/2692669.bernard.joseph,,,,,,,,,601.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
FRANCESCO MAZZIOTTI,600.0,Francesco MAZZIOTTI,1.0,https://utmb.world/runner/4222709.francesco.mazziotti,,,,,,,,,600.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
ŁUKASZ RÓŻANOWSKI,600.0,Łukasz ROZANOWSKI (Lukasz ROZANOWSKI),0.748,https://utmb.world/runner/6597647.lukasz.rozanowski,,,,,,,,,600.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
ROBERTO FONTANA,599.0,Roberto FONTANA,1.0,https://utmb.world/runner/493612.roberto.fontana,,,,,,,,,599.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
NICOLO CHERUBINI,574.0,Nicolo CHERUBINI,1.0,https://utmb.world/runner/6691750.nicolo.cherubini,635.0,Nicolo CHERUBINI,1.0,https://itra.run/RunnerSpace/CHERUBINI.Nicolo/6018312,,,,,598.4,
SÉBASTIEN LEGROS,598.0,Sébastien LEGROS,1.0,https://utmb.world/runner/2381735.sebastien.legros,,,,,,,,,598.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
CESARE LONARDI,597.0,Cesare LONARDI,1.0,https://utmb.world/runner/982341.cesare.lonardi,,,,,,,,,597.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
BRAYAN PADILLA GONZALEZ,597.0,Brayan PADILLA GLEZ,0.8333333333333333,https://utmb.world/runner/1002101.brayan.padillaglez,,,,,,,,,597.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
RAPHAEL KEMPF,594.0,Raphael KEMPF,1.0,https://utmb.world/runner/7854318.raphael.kempf,,,,,,,,,594.0,ITRA unavailable: ITRA lookup failed: /api/runner/find HTTP 403; /api/runner/findByName HTTP 403 (stopped after 8 consecutive failures)
