input_name,utmb_index,utmb_match_name,utmb_match_score,utmb_profile_url,itra_score,itra_match_name,itra_match_score,itra_profile_url,betrail_score,betrail_match_name,betrail_match_score,betrail_profile_url,combined_score,notes
Arthur Vendramini,0.0,Arthur VENDRAMINI,1.0,https://utmb.world/runner/8501540.arthur.vendramini,,,,,,,,,0.0,ITRA skipped because UTMB 0.0 <= threshold 700.0
Thomas Serna,0.0,Thomas SERNA,1.0,https://utmb.world/runner/7806332.thomas.serna,,,,,,,,,0.0,ITRA skipped because UTMB 0.0 <= threshold 700.0
Philippe SAMAT,0.0,Philippe SAMAT,1.0,https://utmb.world/runner/553043.philippe.samat,,,,,,,,,0.0,ITRA skipped because UTMB 0.0 <= threshold 700.0
Florian GUICHERD,0.0,Florian GUICHERD,1.0,https://utmb.world/runner/6783866.florian.guicherd,,,,,,,,,0.0,ITRA skipped because UTMB 0.0 <= threshold 700.0
Edward JEZEQUEL,0.0,Edward JEZEQUEL,1.0,https://utmb.world/runner/8501534.edward.jezequel,,,,,,,,,0.0,ITRA skipped because UTMB 0.0 <= threshold 700.0
Julien Salamond,0.0,Julien SALAMOND,1.0,https://utmb.world/runner/3522765.julien.salamond,,,,,,,,,0.0,ITRA skipped because UTMB 0.0 <= threshold 700.0
Quentin Poisson,0.0,Quentin POISSON,1.0,https://utmb.world/runner/556182.quentin.poisson,,,,,,,,,0.0,ITRA skipped because UTMB 0.0 <= threshold 700.0
Julien Porte,0.0,Julien PORTE,1.0,https://utmb.world/runner/196374.julien.porte,,,,,,,,,0.0,ITRA skipped because UTMB 0.0 <= threshold 700.0
PATRICIA ANTOINE-BARGAGNA,0.0,Patricia ANTOINE BARGAGNA,1.0,https://utmb.world/runner/5257458.patricia.antoinebargagna,,,,,,,,,0.0,ITRA skipped because UTMB 0.0 <= threshold 700.0
matis pellegrini,0.0,Matis PELLEGRINI,1.0,https://utmb.world/runner/4903612.matis.pellegrini,,,,,,,,,0.0,ITRA skipped because UTMB 0.0 <= threshold 700.0
Quentin PLAISANCE,0.0,Quentin PLAISANCE,1.0,https://utmb.world/runner/4838156.quentin.plaisance,,,,,,,,,0.0,ITRA skipped because UTMB 0.0 <= threshold 700.0
